x, y, z
42.51,15.53,-0.02
37.26,14.85,0.22
44.53,18.81,-0.20
38.18,13.00,-0.11
45.90,23.87,-0.21
45.46,21.68,-0.16
43.92,11.20,0.15
45.45,22.34,-0.09
45.56,27.79,-0.20
44.21,12.71,0.13
44.51,11.20,-0.04
37.61,13.70,0.05
42.82,8.98,0.26
44.39,10.17,0.21
39.87,16.16,0.14
44.94,18.90,-0.10
40.44,9.49,0.22
45.88,25.48,-0.23
42.59,8.98,0.23
44.59,17.55,-0.07
45.85,26.62,-0.19
39.80,16.14,0.15
44.42,27.86,-0.07
42.77,15.51,-0.03
44.56,26.69,-0.09
38.61,15.03,0.22
38.61,15.04,0.20
45.70,22.71,-0.23
37.83,15.58,0.24
38.38,13.01,-0.11
44.55,26.48,-0.15
41.81,13.39,0.14
45.32,26.53,-0.17
40.51,15.73,0.06
40.75,16.04,0.21
44.78,17.14,-0.09
42.66,15.85,0.04
44.94,14.44,-0.07
41.35,9.81,0.22
44.35,14.22,0.05
44.76,28.01,-0.10
45.19,22.97,-0.09
42.65,13.77,0.10
45.35,21.24,-0.12
39.28,26.84,0.26
40.76,16.26,0.10
45.93,22.60,-0.15
45.89,26.62,-0.23
42.02,13.53,0.16
45.32,19.04,-0.16
44.53,17.45,-0.02
44.11,12.16,0.15
44.54,17.39,-0.06
44.26,16.47,-0.92
41.47,13.07,0.10
44.02,14.68,0.02
40.30,9.38,0.21
42.96,15.20,-0.06
45.75,27.50,-0.21
45.42,22.85,-0.08
37.78,15.54,0.25
44.62,17.89,-0.14
39.29,26.88,0.25
42.90,14.75,0.06
45.15,23.78,-0.16
44.42,26.49,-0.18
38.61,15.04,0.21
42.26,13.56,0.18
41.71,10.03,0.21
37.05,14.59,0.08
41.66,27.38,0.20
37.35,15.07,0.21
40.62,12.95,0.10
43.70,9.12,0.22
46.20,23.41,-0.23
45.46,23.51,-0.08
41.54,13.18,0.11
40.29,9.54,0.20
44.61,16.31,0.02
44.99,28.85,-0.18
44.33,13.73,0.11
43.83,15.61,-0.01
44.50,17.53,-0.03
44.32,10.11,0.21
38.97,16.00,0.17
42.10,9.97,0.19
44.74,28.40,-0.14
37.95,14.75,0.04
41.79,13.16,0.09
45.77,20.94,-0.17
45.28,19.60,0.04
45.82,24.85,-0.21
38.71,16.04,0.13
40.35,13.02,0.08
44.54,17.38,-0.01
38.62,15.13,0.23
41.95,13.22,0.12
39.84,9.07,0.20
45.88,23.02,-0.21
44.44,10.82,-0.02
38.65,15.04,0.30
45.90,22.54,-0.15
40.61,12.97,0.11
45.87,24.36,-0.20
44.50,18.80,-0.21
44.85,15.84,-0.02
38.41,13.03,0.10
37.96,14.76,0.07
39.60,12.98,0.01
45.85,27.33,-0.20
44.07,14.02,0.04
45.37,24.39,-0.21
44.59,18.39,-0.20
42.74,15.85,0.09
43.94,11.89,0.10
45.15,19.58,-0.12
45.60,28.46,-0.20
44.81,18.98,-0.07
42.52,15.84,0.06
43.88,26.57,-0.13
37.69,13.95,-0.05
44.40,16.99,-0.15
45.21,24.88,-0.21
42.17,8.96,0.13
45.65,28.24,-0.20
45.82,23.58,-0.21
43.29,15.58,-0.05
42.63,15.51,-0.03
44.04,9.97,0.20
42.72,8.99,0.24
44.36,18.16,-0.20
38.26,15.73,0.20
40.35,16.22,0.12
44.92,14.23,-0.08
39.29,26.72,0.24
42.71,15.82,0.04
45.56,20.11,-0.17
45.74,21.14,-0.18
40.47,9.63,0.20
39.54,12.98,0.12
37.43,14.79,0.18
45.23,28.86,-0.19
41.16,13.04,0.10
40.90,16.04,0.23
44.74,17.49,-0.09
44.56,16.35,0.03
44.12,9.72,0.20
45.39,19.33,-0.09
41.15,26.63,0.09
43.22,9.03,0.23
44.34,16.49,-0.81
44.90,15.27,-0.01
39.59,16.10,0.18
42.43,13.63,0.20
44.68,10.26,0.04
40.18,9.32,0.22
42.57,15.51,-0.04
44.95,14.98,0.02
44.03,14.46,0.00
41.19,16.08,0.20
44.43,16.73,-0.02
39.77,27.24,0.23
45.43,20.78,-0.08
40.25,9.24,0.16
44.88,16.36,0.01
44.14,11.97,0.15
37.60,13.95,-0.00
38.63,15.05,0.17
39.76,16.13,0.17
38.05,13.18,0.14
38.61,15.04,0.21
38.52,15.86,0.22
44.67,16.24,0.01
45.96,25.09,-0.16
39.80,12.96,0.10
45.83,24.99,-0.24
38.12,12.97,-0.13
37.52,14.13,0.08
41.43,16.12,0.05
45.21,25.72,-0.15
45.57,19.93,-0.18
44.93,14.70,0.02
44.80,13.11,0.00
45.38,25.11,-0.17
44.58,18.33,-0.14
39.77,12.98,0.02
45.35,24.53,-0.17
37.36,14.29,0.10
40.40,26.53,0.14
44.98,26.78,-0.16
37.36,15.13,0.22
44.51,10.18,-0.14
45.52,28.69,-0.19
44.67,12.48,-0.05
38.05,14.66,0.04
45.80,26.94,-0.18
45.61,24.47,-0.22
45.66,21.49,-0.13
45.44,19.40,-0.12
44.94,28.52,-0.15
39.34,16.04,0.23
46.17,23.28,-0.23
45.38,24.57,-0.20
45.61,27.76,-0.20
45.17,28.90,-0.18
45.67,21.09,-0.16
43.64,27.20,-0.00
43.21,9.01,0.24
44.10,12.21,0.15
42.18,13.42,0.12
42.92,14.67,0.05
45.47,23.90,-0.07
43.05,15.86,0.04
43.84,9.10,0.23
45.21,25.88,-0.16
44.24,16.48,-0.05
44.02,10.30,0.24
40.63,27.32,0.25
44.75,12.97,0.02
45.79,20.43,-0.16
37.94,15.79,0.22
45.44,24.60,-0.19
42.12,13.58,0.17
44.65,18.93,-0.12
38.67,15.01,0.22
45.76,25.52,-0.19
45.24,25.52,-0.15
38.61,15.04,0.20
37.33,15.02,0.22
44.51,11.78,-0.01
39.16,13.01,-0.01
44.51,18.77,-0.03
39.52,16.12,0.21
45.39,22.19,-0.15
44.89,15.11,-0.02
44.27,13.45,0.09
44.30,27.66,-0.07
45.77,21.74,-0.21
44.12,11.26,0.20
45.19,25.78,-0.17
36.87,13.61,-0.11
41.18,16.14,0.11
45.09,26.15,-0.15
43.67,10.15,0.22
43.34,27.24,0.06
45.73,21.22,-0.18
45.78,25.48,-0.19
44.13,9.88,0.21
45.18,18.98,-0.23
45.20,22.80,-0.13
41.49,13.12,0.10
39.81,12.93,0.10
40.78,15.69,0.06
44.80,18.92,-0.07
44.33,15.06,-0.04
43.92,11.75,0.12
38.66,15.03,0.20
45.86,27.03,-0.21
38.70,15.02,0.22
42.88,14.14,0.10
40.09,13.02,0.05
45.46,26.21,-0.18
45.47,24.27,-0.07
45.19,25.82,-0.17
44.28,9.71,-0.17
44.44,10.97,-0.04
37.98,14.76,0.08
43.59,15.67,-0.01
39.93,16.11,0.15
45.12,26.15,-0.14
42.62,15.77,0.06
41.76,15.66,0.01
40.04,9.40,0.15
45.43,22.94,-0.16
44.50,17.75,-0.20
45.17,23.73,-0.16
45.14,24.39,-0.15
45.52,26.15,-0.17
44.83,26.35,-0.19
45.70,27.05,-0.18
38.69,15.14,0.27
44.56,12.17,-0.02
44.11,15.65,0.08
43.91,11.47,0.13
45.85,22.51,-0.20
40.23,9.39,0.20
38.59,15.98,0.23
45.13,24.12,-0.13
45.35,22.06,-0.16
45.39,22.96,-0.17
39.23,16.14,0.23
45.43,22.45,-0.08
45.30,22.78,-0.08
45.91,27.11,-0.20
40.40,9.57,0.22
45.73,20.08,-0.12
45.78,22.38,-0.22
44.29,9.81,-0.16
42.84,15.53,-0.04
44.05,12.16,0.15
41.52,9.87,0.20
38.30,13.01,-0.11
45.37,20.45,-0.16
45.69,26.54,-0.19
44.93,14.58,-0.02
44.02,10.24,0.24
43.91,11.61,0.12
43.69,27.23,-0.03
38.62,15.01,0.24
44.14,9.83,0.21
38.61,15.06,0.21
41.41,13.08,0.11
44.21,26.48,-0.16
44.56,11.80,-0.06
45.87,25.27,-0.21
38.61,15.05,0.21
42.56,13.72,0.10
43.89,12.43,0.11
44.34,16.89,-0.11
44.08,10.28,0.19
38.45,15.80,0.18
37.29,14.66,0.22
42.88,9.91,0.15
44.78,18.62,-0.07
44.93,14.44,-0.03
46.10,21.87,-0.33
44.84,15.66,-0.04
44.14,11.53,0.17
45.08,26.19,-0.15
43.00,26.56,-0.08
44.37,28.05,-0.08
40.09,15.72,0.12
38.01,14.63,0.04
43.55,16.09,-0.03
43.93,16.13,-0.05
38.98,13.00,-0.01
41.54,16.15,0.11
43.51,16.01,-0.01
43.43,27.22,0.04
37.98,14.68,0.13
45.58,28.35,-0.17
37.66,14.70,0.16
45.07,19.25,-0.15
43.95,10.26,0.25
45.46,23.57,-0.09
43.56,15.96,-0.02
44.72,26.44,-0.11
44.18,16.06,0.02
43.13,15.92,0.02
43.91,12.51,0.10
45.80,24.54,-0.17
38.64,15.01,0.21
38.60,15.05,0.20
44.80,13.62,-0.02
44.01,26.52,-0.16
45.50,23.45,-0.17
43.92,11.33,0.15
43.78,15.62,-0.10
44.39,27.21,-0.10
44.24,13.10,0.12
45.17,26.05,-0.19
44.48,16.96,-0.22
45.42,21.78,-0.10
44.46,27.83,-0.07
37.69,14.70,0.16
44.47,10.07,-0.13
45.46,19.59,-0.20
44.73,18.87,-0.23
44.77,12.62,-0.04
45.67,21.41,-0.13
37.99,14.75,0.07
45.45,23.96,-0.08
44.06,14.17,0.04
43.26,15.75,-0.08
41.13,12.95,0.11
39.89,12.98,0.01
44.36,14.12,0.10
43.48,9.94,0.23
44.92,19.30,-0.08
45.86,26.51,-0.22
42.39,15.55,-0.02
38.19,15.70,0.20
44.41,27.09,-0.10
40.78,27.38,0.23
44.66,18.68,-0.14
39.21,15.50,0.18
45.13,23.46,-0.13
42.15,16.06,0.03
45.95,25.03,-0.16
44.94,15.05,0.01
37.71,15.45,0.21
41.05,27.45,0.20
39.92,9.04,0.21
42.36,26.57,-0.01
45.05,28.90,-0.17
45.72,21.46,-0.19
44.36,14.82,0.04
38.54,16.03,0.16
42.44,15.89,0.07
44.05,14.40,0.01
44.00,9.42,0.22
43.19,15.69,-0.09
45.50,25.13,-0.20
44.52,11.75,-0.07
44.94,15.15,0.01
44.55,18.34,-0.21
45.29,19.77,0.03
44.17,27.31,-0.02
39.87,26.32,0.17
44.82,13.88,-0.05
41.45,16.13,0.10
44.18,16.39,-0.04
45.95,23.18,-0.21
37.96,14.75,0.05
38.58,15.88,0.22
45.11,26.06,-0.16
42.80,14.04,0.09
44.45,17.53,-0.24
38.18,15.92,0.25
45.60,24.54,-0.22
44.06,16.30,-0.02
38.63,15.06,0.18
44.91,16.13,-0.03
42.09,16.14,0.09
41.60,16.10,0.08
37.38,14.20,0.13
44.57,10.55,-0.00
40.39,16.12,0.21
45.22,25.83,-0.15
45.34,25.92,-0.22
38.95,16.08,0.22
42.40,15.89,0.01
42.93,15.29,0.02
44.57,10.76,-0.03
42.50,15.90,0.02
39.11,15.48,0.18
38.62,15.07,0.22
45.87,23.83,-0.22
45.09,26.68,-0.16
45.45,24.75,-0.22
45.77,27.47,-0.19
43.96,10.17,-0.06
39.22,13.00,-0.00
41.80,27.38,0.18
45.44,19.66,-0.21
44.27,15.48,0.05
37.32,15.01,0.22
44.95,28.59,-0.16
45.46,22.69,-0.17
45.64,20.70,-0.17
44.20,11.74,0.18
44.59,12.25,-0.02
44.24,13.14,0.11
37.51,13.44,-0.03
45.47,21.60,-0.17
45.16,26.02,-0.16
44.83,12.95,-0.03
44.30,27.08,-0.08
45.64,19.59,-0.15
39.22,15.89,0.16
44.13,10.99,0.19
37.96,14.75,0.05
45.42,22.70,-0.13
44.09,12.35,0.10
43.96,12.03,0.07
39.53,12.97,0.12
44.41,17.47,-0.23
45.40,22.56,-0.09
38.33,15.75,0.20
45.82,24.32,-0.15
41.45,27.41,0.18
45.69,27.40,-0.21
45.87,25.23,-0.21
45.86,22.82,-0.24
44.15,9.78,0.21
43.98,15.46,-0.01
40.42,13.04,0.08
42.35,13.64,0.11
44.39,17.38,-0.22
37.31,14.64,0.21
39.37,12.99,0.01
45.53,22.54,-0.14
45.91,25.25,-0.20
44.07,9.59,0.21
45.70,25.46,-0.21
44.85,18.89,-0.04
40.20,13.03,0.07
45.42,20.50,-0.14
37.95,14.65,0.03
45.63,27.17,-0.17
39.93,15.68,0.12
40.99,12.99,0.08
38.05,14.67,0.05
44.92,15.28,0.01
38.86,15.45,0.19
42.92,14.57,0.06
44.01,12.90,0.14
45.36,22.01,-0.11
41.58,27.39,0.18
42.57,15.88,0.03
38.67,15.03,0.20
37.69,13.69,0.15
38.60,15.04,0.20
45.89,25.79,-0.21
44.40,16.96,-0.03
37.64,13.13,-0.11
44.75,26.66,-0.11
39.15,16.01,0.19
44.72,26.84,-0.10
42.45,15.91,0.07
45.38,21.00,-0.17
45.31,25.22,-0.18
41.94,15.67,-0.01
45.87,26.77,-0.22
45.57,20.36,-0.18
41.00,26.63,0.09
39.74,16.11,0.17
39.28,15.87,0.14
43.24,15.72,-0.08
37.96,14.73,0.05
44.65,18.27,-0.12
44.55,18.25,-0.06
45.70,23.29,-0.20
39.29,12.98,0.00
45.40,22.90,-0.18
45.46,22.19,-0.08
44.94,28.77,-0.18
41.61,13.23,0.13
45.44,20.20,-0.02
45.41,22.91,-0.09
45.51,24.45,-0.06
39.49,12.97,0.02
43.70,16.00,-0.01
40.31,13.04,0.07
40.26,16.22,0.12
44.25,16.20,-0.02
38.44,15.81,0.22
45.59,20.18,-0.18
37.32,14.96,0.22
45.11,19.46,-0.09
45.13,25.88,-0.15
43.80,16.15,0.01
43.54,15.68,-0.01
40.60,9.16,0.18
42.78,14.21,0.22
41.98,16.08,0.05
42.92,15.10,-0.01
43.97,10.95,0.17
42.54,13.69,0.18
45.44,22.50,-0.16
45.16,19.66,-0.12
40.13,26.49,0.09
41.35,13.07,0.10
45.11,24.57,-0.14
37.66,13.63,0.14
41.58,9.11,0.26
42.46,8.94,0.25
39.27,12.96,0.10
45.91,23.36,-0.21
41.75,15.99,0.20
45.87,22.86,-0.22
39.02,12.99,-0.00
37.28,14.28,0.06
44.42,27.89,-0.08
45.62,24.15,-0.22
44.54,11.98,0.01
42.63,15.88,0.09
45.56,24.89,-0.21
45.19,22.72,-0.13
44.06,9.54,0.22
44.29,10.16,-0.11
44.50,11.59,0.01
45.22,25.78,-0.14
45.94,23.29,-0.20
44.46,11.23,-0.03
40.77,9.26,0.20
46.19,23.11,-0.22
42.93,14.35,0.09
38.06,14.62,0.02
45.43,23.65,-0.18
45.72,27.48,-0.20
44.61,17.52,-0.06
40.13,9.28,0.16
45.36,25.81,-0.25
39.34,26.65,0.23
44.58,26.65,-0.08
42.15,15.88,0.16
44.33,13.76,0.10
38.90,12.99,0.10
44.36,27.23,-0.10
44.37,17.33,-0.22
38.64,15.90,0.21
41.59,26.61,0.09
44.11,9.93,0.20
41.89,26.55,0.03
44.47,28.21,-0.11
44.85,28.45,-0.17
45.64,19.67,-0.16
45.73,26.64,-0.22
45.76,25.88,-0.19
39.81,12.96,0.02
45.37,25.51,-0.21
40.58,15.71,0.08
40.92,15.69,0.04
45.96,23.34,-0.21
40.34,16.12,0.21
44.30,16.68,-0.10
45.44,21.71,-0.08
45.38,19.95,-0.00
42.15,13.54,0.12
38.61,15.03,0.20
45.40,22.75,-0.18
44.28,16.55,-0.08
45.23,26.54,-0.16
39.26,12.94,0.12
39.64,16.13,0.19
43.94,9.27,0.21
45.95,22.72,-0.17
44.64,18.18,-0.12
44.42,26.93,-0.07
41.94,9.06,0.18
43.63,15.55,-0.07
42.58,27.29,0.15
37.26,14.91,0.22
38.43,15.95,0.21
41.45,9.85,0.19
45.37,24.48,-0.17
39.42,16.07,0.20
40.38,15.79,0.08
37.96,14.76,0.04
45.38,25.06,-0.16
41.32,16.04,0.23
45.36,25.55,-0.22
44.04,16.34,0.03
45.60,25.11,-0.21
45.77,24.25,-0.14
45.77,26.08,-0.19
44.22,16.41,-0.00
44.23,16.07,0.00
44.28,16.26,-0.03
44.41,27.03,-0.06
44.54,11.94,0.00
45.76,26.01,-0.21
41.71,16.06,0.10
40.12,13.01,0.06
45.43,23.19,-0.05
38.62,15.08,0.22
44.11,9.53,-0.08
45.42,23.31,-0.06
44.39,26.96,-0.07
42.71,13.94,0.21
41.07,16.15,0.07
44.42,14.58,0.09
38.64,15.02,0.20
43.35,15.78,-0.08
40.77,16.07,0.21
44.16,10.22,0.20
44.18,12.80,0.09
44.85,13.73,0.03
39.75,16.25,0.23
41.77,26.59,0.00
44.36,27.05,-0.05
42.88,14.43,0.21
41.10,12.98,0.10
45.54,24.76,-0.19
44.63,28.33,-0.12
42.64,27.28,0.13
44.13,10.25,0.20
44.23,9.01,-0.11
41.05,15.69,0.05
42.62,58.64,-0.07
42.67,55.90,-0.05
45.06,50.45,-0.21
44.46,44.25,-0.23
38.38,38.71,-0.16
42.56,37.23,-0.01
44.52,43.80,-0.17
44.32,44.21,-0.19
44.76,49.24,-0.18
45.59,29.36,-0.09
44.99,52.31,-0.23
45.55,50.48,-0.18
45.49,33.14,-0.12
40.15,37.80,-0.03
42.08,39.17,-0.11
41.59,37.69,-0.07
38.37,38.70,-0.20
38.32,38.25,-0.14
45.05,45.45,-0.19
44.77,42.73,-0.19
41.42,43.50,-0.06
41.45,43.23,-0.09
45.59,49.57,-0.23
42.35,60.10,-0.11
44.78,47.07,-0.20
38.39,38.70,-0.21
44.33,46.21,-0.16
38.40,38.70,-0.20
38.36,38.25,-0.04
42.67,49.91,-0.16
38.46,38.40,-0.25
40.06,41.04,-0.08
43.83,49.72,-0.21
41.85,55.32,-0.04
43.71,56.87,-0.14
45.06,51.65,-0.20
43.23,58.04,-0.21
40.95,47.96,-0.14
41.58,40.45,-0.12
43.89,49.63,-0.23
42.39,55.93,0.02
41.64,40.94,-0.10
44.42,37.54,-0.16
38.39,38.70,-0.20
41.92,55.29,-0.03
39.29,40.45,-0.06
45.36,40.79,-0.21
40.48,37.24,0.02
45.66,39.78,-0.21
38.87,40.11,-0.05
43.03,56.30,-0.07
45.08,40.57,-0.14
45.38,46.48,-0.20
38.40,38.71,-0.21
45.41,31.38,-0.11
42.79,39.30,-0.09
44.99,49.39,-0.21
39.19,49.57,-0.18
38.47,38.11,-0.01
40.41,40.20,-0.09
42.48,55.82,-0.01
44.52,44.42,-0.20
41.76,59.86,-0.00
39.19,55.37,0.22
45.07,41.13,-0.21
41.70,48.52,-0.20
38.98,53.99,0.21
38.40,38.71,-0.20
43.49,37.43,-0.11
45.50,28.66,-0.10
43.07,58.18,-0.15
43.07,56.31,-0.07
39.47,55.27,0.19
38.39,38.70,-0.20
38.33,38.37,-0.13
41.74,41.10,-0.10
44.11,37.43,-0.18
45.48,32.92,-0.10
41.31,55.38,0.04
42.19,41.30,-0.11
45.63,43.50,-0.20
42.64,55.87,-0.04
45.60,50.25,-0.18
42.97,58.25,-0.13
44.79,47.30,-0.18
40.17,37.58,-0.00
38.38,38.71,-0.20
45.45,32.69,-0.14
42.48,41.76,-0.10
45.10,34.73,-0.16
41.67,43.93,-0.11
45.00,49.93,-0.20
41.67,49.00,-0.18
42.79,49.93,-0.13
39.98,50.15,-0.18
38.38,38.70,-0.20
41.74,55.32,-0.04
42.92,37.74,-0.09
45.63,50.24,-0.19
41.32,47.62,-0.13
43.73,50.05,-0.13
45.11,54.66,-0.15
45.36,40.87,-0.20
44.83,49.45,-0.23
45.66,39.66,-0.18
41.48,48.59,-0.13
45.59,50.16,-0.18
42.64,38.65,-0.11
42.64,38.40,-0.06
43.28,37.13,-0.09
38.39,38.70,-0.20
44.60,45.75,-0.19
45.51,39.84,-0.20
38.29,38.25,-0.13
38.37,38.69,-0.20
40.30,55.29,0.07
38.42,38.46,-0.21
44.55,43.75,-0.20
44.98,33.07,-0.11
43.41,41.08,-0.15
43.38,56.40,-0.10
44.87,48.17,-0.18
45.10,43.93,-0.20
41.65,37.67,-0.08
43.62,45.83,-0.18
45.15,35.40,-0.16
41.88,55.36,0.03
41.01,55.82,0.11
41.14,40.83,-0.10
43.43,55.16,-0.15
42.34,49.40,-0.22
44.01,55.81,-0.15
41.88,41.16,-0.11
43.57,55.13,-0.17
44.92,31.96,-0.10
40.69,55.96,0.19
42.87,41.22,-0.14
42.02,37.22,-0.02
41.57,55.34,-0.00
38.39,38.70,-0.20
40.57,55.51,0.12
40.65,37.65,0.00
40.12,37.28,0.04
38.39,38.70,-0.20
42.26,38.61,-0.13
43.01,41.16,-0.13
42.81,38.06,-0.11
44.61,43.63,-0.19
42.67,58.62,-0.09
41.42,40.65,-0.08
41.82,59.89,-0.01
45.49,40.80,-0.20
45.52,48.03,-0.19
41.95,49.19,-0.15
45.31,38.70,-0.16
43.37,49.65,-0.19
39.48,41.99,-0.06
45.23,38.28,-0.13
44.99,49.76,-0.19
39.04,37.98,-0.05
39.72,40.87,-0.07
45.52,39.79,-0.20
42.96,39.64,-0.11
44.50,44.55,-0.20
42.64,38.38,-0.06
40.40,37.60,-0.03
45.20,35.48,-0.12
44.67,50.24,-0.18
44.70,36.59,-0.16
39.78,37.75,-0.03
44.80,47.45,-0.21
45.61,49.70,-0.21
41.38,46.01,-0.15
42.63,41.37,-0.15
44.95,48.89,-0.19
38.36,38.23,-0.12
43.36,49.54,-0.23
38.44,38.62,-0.35
44.16,45.46,-0.19
39.67,55.31,0.18
40.96,48.44,-0.17
44.48,44.67,-0.18
41.42,40.80,-0.10
45.02,40.03,-0.14
42.87,37.85,-0.11
45.37,31.91,-0.12
38.93,37.93,0.05
38.32,38.38,-0.13
38.38,38.69,-0.20
45.56,48.72,-0.23
41.66,55.33,0.04
41.80,44.65,-0.12
45.70,43.41,-0.19
45.38,41.32,-0.20
38.33,38.77,-0.15
41.81,44.51,-0.14
44.84,42.16,-0.20
38.78,40.19,-0.02
42.49,59.89,-0.13
45.22,39.27,-0.19
40.96,46.05,-0.13
39.34,41.99,-0.11
39.30,37.64,-0.04
45.47,39.30,-0.20
42.13,39.05,-0.09
45.55,29.66,-0.13
38.96,37.94,0.04
45.49,39.37,-0.19
38.38,38.73,-0.19
40.31,41.86,-0.09
40.72,37.66,-0.00
39.40,55.99,0.27
40.95,49.01,-0.17
45.09,45.60,-0.21
45.04,50.84,-0.17
41.25,49.65,-0.13
44.35,55.43,-0.17
44.85,53.73,-0.16
42.73,38.25,-0.11
44.87,38.19,-0.15
44.69,53.55,-0.24
43.35,55.15,-0.14
39.42,53.79,0.19
38.38,38.70,-0.20
45.48,46.94,-0.20
42.89,58.16,-0.08
38.39,38.69,-0.20
44.78,43.76,-0.17
40.99,48.57,-0.15
38.34,38.24,-0.10
42.32,39.31,-0.11
41.93,59.94,0.01
44.43,56.03,-0.16
45.64,29.08,-0.09
42.34,39.26,-0.12
42.42,39.61,-0.14
45.50,52.09,-0.19
40.87,43.37,-0.10
45.60,50.47,-0.21
44.80,37.15,-0.20
45.28,43.71,-0.19
38.38,38.72,-0.19
39.17,55.70,0.20
45.44,36.40,-0.17
41.65,40.19,-0.13
44.67,53.72,-0.22
42.22,37.76,-0.06
45.00,49.75,-0.19
40.15,41.86,-0.05
38.97,54.43,0.21
39.00,38.02,-0.03
45.37,36.48,-0.15
41.30,47.84,-0.15
38.39,38.71,-0.20
38.39,38.70,-0.20
44.95,49.58,-0.17
45.12,50.76,-0.18
45.16,51.62,-0.21
39.30,37.60,0.00
45.10,41.61,-0.21
44.89,37.27,-0.20
41.39,49.69,-0.21
45.57,48.86,-0.22
42.39,49.86,-0.14
45.02,40.23,-0.12
44.58,44.09,-0.19
43.78,56.34,-0.06
45.29,35.96,-0.17
42.83,37.96,-0.10
45.04,51.48,-0.22
39.09,55.44,0.18
45.49,41.42,-0.20
38.38,38.72,-0.17
39.20,49.56,-0.18
38.51,40.93,-0.00
45.56,29.52,-0.13
46.05,42.76,-0.20
44.57,49.82,-0.20
43.50,55.15,-0.15
38.47,38.39,-0.26
41.67,46.64,-0.12
38.70,37.92,-0.00
44.51,45.54,-0.21
44.93,50.49,-0.18
42.87,37.63,-0.09
45.58,51.77,-0.19
42.13,58.82,-0.05
39.79,50.10,-0.16
41.63,49.37,-0.21
41.81,55.80,0.07
45.60,50.93,-0.18
38.35,38.39,-0.07
38.37,38.23,-0.11
43.73,36.83,-0.07
38.39,38.71,-0.20
38.38,38.70,-0.20
38.38,38.70,-0.20
38.99,54.02,0.20
43.32,45.84,-0.16
41.66,45.77,-0.18
44.91,41.32,-0.19
40.18,56.10,0.17
39.59,55.07,0.15
44.20,45.90,-0.18
44.73,37.89,-0.16
44.65,43.90,-0.18
39.59,55.00,0.18
44.92,53.40,-0.17
38.35,38.24,-0.16
45.39,52.40,-0.18
45.00,50.05,-0.21
40.28,50.12,-0.17
44.93,38.23,-0.14
39.81,37.37,-0.02
44.29,49.60,-0.21
42.93,37.35,-0.09
44.97,37.11,-0.13
38.39,38.70,-0.20
41.09,41.89,-0.03
44.45,28.93,-0.05
44.93,47.82,-0.17
45.39,36.44,-0.14
44.92,33.68,-0.13
38.34,38.24,-0.10
42.55,58.77,-0.09
44.56,27.22,0.00
39.46,37.44,-0.04
45.47,33.30,-0.12
44.02,37.40,-0.19
42.25,55.27,-0.08
45.33,41.37,-0.19
38.93,39.43,0.03
44.72,37.92,-0.16
45.03,37.38,-0.14
42.57,49.45,-0.20
44.19,55.38,-0.18
39.67,50.05,-0.16
42.72,39.10,-0.11
42.78,40.21,-0.14
38.39,38.70,-0.20
43.49,55.36,-0.10
44.93,49.57,-0.19
45.56,47.67,-0.22
41.59,44.55,-0.08
42.45,49.88,-0.15
45.44,39.89,-0.19
45.04,51.86,-0.19
43.11,57.83,-0.12
38.39,38.70,-0.20
40.89,43.89,-0.08
40.63,55.84,0.14
45.70,39.74,-0.20
41.32,47.56,-0.13
38.92,39.03,0.08
38.38,38.70,-0.20
43.33,41.28,-0.12
38.39,38.70,-0.20
40.16,55.27,0.12
44.53,45.37,-0.18
38.59,41.07,-0.02
38.38,38.69,-0.20
44.43,29.27,-0.05
45.20,52.96,-0.18
38.35,38.24,-0.17
43.11,55.19,-0.09
44.72,49.85,-0.20
39.42,39.95,0.00
41.86,44.16,-0.12
43.84,56.35,-0.08
38.40,38.69,-0.20
45.62,51.19,-0.21
42.48,38.09,-0.10
40.24,41.87,-0.05
41.10,43.35,-0.10
44.57,46.72,-0.18
45.01,49.16,-0.18
45.20,27.58,-0.08
39.75,39.93,-0.01
41.77,44.79,-0.13
42.54,59.83,-0.14
44.88,38.16,-0.17
45.34,46.34,-0.19
43.08,40.53,-0.11
42.85,40.31,-0.11
42.34,38.10,-0.09
38.32,38.25,-0.15
41.61,59.77,0.01
43.85,50.08,-0.17
44.93,40.55,-0.14
45.48,48.92,-0.23
44.73,36.57,-0.16
44.70,54.64,-0.19
42.01,55.31,0.02
45.06,43.98,-0.20
45.61,50.76,-0.20
39.39,40.65,-0.08
44.15,46.04,-0.20
40.91,55.32,0.01
45.72,41.85,-0.20
40.35,55.30,0.07
41.66,49.75,-0.16
39.02,54.87,0.22
45.52,39.82,-0.18
44.94,50.03,-0.19
44.56,37.64,-0.10
45.04,44.05,-0.19
41.62,59.44,-0.04
42.83,49.54,-0.21
41.69,43.90,-0.11
45.32,40.05,-0.19
44.83,47.58,-0.19
44.86,44.60,-0.20
40.79,40.39,-0.07
42.72,41.31,-0.14
43.01,56.07,-0.09
42.50,59.39,-0.10
45.20,39.34,-0.18
44.71,37.10,-0.22
43.06,49.51,-0.22
42.47,59.94,-0.12
45.53,39.79,-0.20
41.32,47.27,-0.12
38.31,38.21,-0.13
40.08,49.24,-0.20
45.49,33.22,-0.12
40.93,46.62,-0.14
40.44,55.49,0.08
42.28,41.84,-0.08
40.85,55.34,0.01
45.28,40.32,-0.19
41.68,45.39,-0.20
44.86,37.34,-0.20
44.77,48.97,-0.20
45.14,52.34,-0.20
38.34,38.24,-0.17
