feat_rssi_0,feat_rssi_1,feat_rssi_2,feat_rssi_3,feat_rssi_4,feat_rssi_5,feat_rssi_6,feat_rssi_7,feat_rssi_8,feat_rssi_9,feat_rssi_10,feat_rssi_11,feat_rssi_12,feat_rssi_13,feat_rssi_14,feat_rssi_15,feat_rssi_16,feat_rssi_17,feat_rssi_18,feat_rssi_19,feat_rssi_20,feat_rssi_21,feat_rssi_22,feat_rssi_23,feat_rssi_24,feat_rssi_25,feat_rssi_26,feat_rssi_27,feat_rssi_28,feat_rssi_29,feat_rssi_30,feat_rssi_31,feat_rssi_32,feat_rssi_33,feat_rssi_34,feat_rssi_35,feat_rssi_36,feat_rssi_37,feat_rssi_38,feat_rssi_39,feat_rssi_40,feat_rssi_41,feat_rssi_42,feat_rssi_43,feat_rssi_44,feat_rssi_45,feat_rssi_46,feat_rssi_47
-100.0,-100.0,-100.0,-100.0,-27.207094835273274,-48.83932897940977,-29.437153493969124,-31.10354840965135,-100.0,-100.0,-100.0,-100.0,-32.521483226308796,-32.078062126872396,-31.871812245295217,-51.83361363873967,-54.260185034565716,-35.70585254872607,-36.99387411625032,-55.999286426369366,-36.2231096604996,-56.977317078053964,-56.815303320787606,-56.5467114071576,-49.000857474700524,-49.06296931485479,-49.52809004033432,-49.14346021417106,-29.413247858398694,-49.21862908771736,-49.203313734313895,-48.980178619143125,-28.470293923078795,-28.56350357559915,-7.504708027137889,-28.557991126331675,-7.586373359091554,-28.500931766797315,-28.455897733028014,-28.614167489158824,-4.7683936812615455,-25.557147205131734,-25.332547940058955,-25.34519043245739,-25.506618193221616,-5.45059766935592,-25.364613590394992,-25.62264128940223
-37.02007486309648,-37.24558429685588,-37.67071828675959,-39.722672014057984,-59.03130836113835,-59.206326708749245,-40.07782754008423,-59.55856125509399,-25.499747892439125,-21.999628848247127,-22.994898422819787,-42.68344086477475,-42.591473015823425,-23.508910129352365,-22.08217753455859,-42.85639758812838,-49.62806669476839,-49.93322717424613,-49.97993848993437,-50.05976168099278,-50.008056655044186,-50.052818257124265,-49.79892215973541,-50.43606499071569,-32.72032982690058,-53.09323012892838,-34.16659468218508,-53.52794444588754,-53.39831693052068,-33.68810832393044,-54.161290256593404,-54.08997422237029,-37.82664001692758,-38.06506843899278,-38.02857378192488,-37.687409241401525,-18.22876686140083,-37.95494231381517,-38.15724757097261,-38.18786637521009,-35.47989223274179,-35.43252919935404,-35.54529707347203,-35.30888351980725,-16.259662113964247,-16.13296148178415,-35.818538829262515,-14.620710816941461
-26.534763243146067,-46.45528782465807,-27.363582517154118,-46.724588054389386,-47.045507837366365,-47.1502607316507,-48.48804505628774,-48.340420002353106,-52.84951294964273,-52.554154385292236,-52.901258005944015,-33.682672844961054,-53.32020172162389,-53.09883775878213,-34.0817082083596,-52.09008722117839,-49.62700919924152,-49.942149348565266,-49.84279409488092,-49.87130103161498,-29.932214447667263,-49.81412090437324,-29.05254317983843,-50.011194117859105,-39.110146460641445,-39.8073270293476,-60.07288885311239,-59.6683713450555,-41.50987450496582,-59.424461654973484,-60.00446251654517,-40.968066765902485,-37.861824631770354,-16.915593541556078,-38.0147296242852,-37.95309567032958,-37.98257450560729,-38.02228933822375,-38.38725964858759,-38.148303631388885,-38.075083509398624,-38.14327417661868,-37.987823397613376,-38.09706538957447,-37.96988195517844,-38.327212576935096,-18.177711620618027,-38.32001782302365
-41.79140516425428,-60.496061351438186,-61.0219639559059,-61.087024893476105,-61.1352456655737,-41.43598939380197,-60.72785539612205,-61.390363242586474,-46.68438647016825,-26.313844018796235,-28.78880808601909,-25.648772643718623,-46.696215882734165,-25.687188118793294,-46.08445262907353,-26.407006735298907,-44.46980310082427,-44.30575978581538,-44.5261827039932,-24.742736744267763,-44.35299634482456,-44.548402239665776,-23.618491298404635,-44.82067451682188,-29.778251477314157,-49.520029427389396,-30.361976093503298,-28.991516066834066,-49.72727416505882,-28.565795322720344,-49.85586079302068,-49.911587992461136,-16.151957454128244,-37.04117502100942,-15.859645113059885,-36.82762400764617,-37.02819638971675,-36.79812387615977,-36.89440745661113,-36.981290472274125,-14.506987267885421,-34.313533499646155,-34.035927443239686,-34.06598899059891,-14.725719966947327,-34.044901187027875,-34.167272936582876,-34.16877882725059
-100.0,-100.0,-61.55537471278496,-61.92374761433402,-41.95365524100698,-62.97251933810492,-63.09845128499588,-63.52944494472145,-100.0,-100.0,-21.25381717098164,-41.61338758410844,-41.35886416206584,-41.92417933809235,-41.44795061332279,-41.51309920220341,-51.12515611412513,-31.486756558988066,-51.390316106603635,-51.131410392628766,-31.257546074109094,-31.05588927154802,-31.5234327840388,-31.300621530901044,-47.382443258875604,-27.63808198007461,-27.68959590226292,-47.172370422118675,-26.50119175691532,-47.448154644042084,-47.55736877878373,-47.92232583891788,-44.010244280065116,-23.745863468057582,-25.081971511547184,-24.013584327803727,-24.111990917805453,-44.66684687747481,-45.271080254133835,-26.813131398858403,-39.12707652912331,-18.41390392145982,-39.30898367029769,-39.06858969435303,-18.952845710070072,-39.482234841260954,-18.92760058704961,-39.197172330305406
-49.76195812107579,-49.84597304184483,-49.90202619159001,-50.209230908590364,-50.14099267808565,-50.085701618094085,-50.111708208678856,-50.64341168579911,-45.74540855632379,-45.848071472310195,-46.03190573884643,-25.834853487411912,-25.039029414420124,-25.713583364562478,-45.424638435310115,-45.63492508015337,-48.86033622848026,-48.832273670312574,-49.14499862751461,-49.06188196743293,-49.12384226476953,-29.189155675507482,-48.964482136774734,-49.339988298047935,-53.60534526838848,-34.4350190389746,-34.74748434400684,-53.94155298968169,-53.03240101606585,-53.53102593746031,-53.94963966714712,-53.79282415282673,-43.36321110804455,-43.361331514201204,-43.521683097944994,-43.38262416410346,-43.54934804817943,-43.571224404904775,-43.36560454838536,-43.52854998184298,-38.96750895079897,-18.673953141562105,-39.12343121502096,-38.97970640144545,-19.87258761847204,-20.465488313850827,-38.874756044393045,-39.18129475213656
-36.41167283116055,-57.33729155073605,-57.16398851836119,-57.63356078701436,-57.75807341985799,-38.05895582410501,-57.88942396764629,-58.06812109659355,-35.369331690522074,-55.98277492066678,-37.3334425971008,-56.586175824831756,-56.71590640009762,-56.46251618758705,-56.541928542368886,-56.70629935738437,-100.0,-50.04755749898149,-50.071150760804116,-50.472018730789344,-50.607892390707036,-30.732457424609727,-52.78914516993048,-54.449990438433915,-100.0,-49.183268862966436,-30.276534468150842,-50.14001750982625,-29.308029452172086,-47.154129079712,-47.72291408838406,-27.18994424060368,-19.22134676433857,-17.58970158134382,-37.354496676781096,-19.661123129513985,-37.441037488107526,-39.09674918367122,-39.78062089609149,-22.301958744533266,-30.262058589019084,-10.463197495538106,-14.612139266252553,-10.697594833826917,-30.08881837652013,-30.259919873876488,-9.97775294219109,-29.655485926423268
-30.098459588197862,-49.76125913043565,-49.85061125717516,-49.95298802966987,-30.303723875092565,-50.18064572839228,-31.11491641519673,-30.738499149084685,-46.08611797679566,-45.89154795238204,-46.114502862341624,-45.73118450117973,-45.998256053509934,-46.153447675632165,-45.91731834567956,-45.70639723673736,-22.634470536850266,-44.160603877770555,-43.885584735569516,-44.15525149688902,-44.864224999650155,-44.83280653339568,-25.403972274215025,-44.55069447881483,-51.3594928587502,-32.17714684359179,-49.253807922993545,-52.13341791446092,-50.856259419474405,-51.19133114397009,-50.83265579348934,-51.87818097621285,-8.733255723092421,-8.887747207846353,-7.441353298852538,-7.250531046073982,-7.360932764140148,-28.05248899868628,-9.077006333161515,-9.357955408299972,-25.72988512693086,-4.984879376689338,-25.980648031648652,-25.879246355535734,-25.86638015827687,-26.044455470142502,-7.164324794607246,-5.633876449751653
-47.92637153195596,-48.21576614374645,-48.27528282920597,-48.53720455466472,-28.639871533588042,-48.5921133471641,-48.78311472977412,-49.05334661923512,-27.886933212786104,-48.602023233119354,-31.23912548089844,-48.39702869930791,-48.49755424429326,-47.29486036559994,-29.47276589103856,-48.282854284638475,-34.3513819443032,-54.56808719008783,-54.667852232498895,-34.58999894201532,-34.50782226404078,-54.54015039509281,-54.84783230092715,-55.855809010203394,-47.35763510242855,-47.484038550081245,-47.276355069515844,-27.222777823705037,-47.07786890624614,-46.54236916501361,-46.66876228367363,-26.50588941703145,-23.707458622059594,-24.822099191587483,-43.61620127662703,-43.54689624138346,-24.582287277019688,-43.71034983180951,-43.78112959982185,-43.85730151121439,-30.707230575038167,-30.77933880204997,-11.024331031228298,-10.857802736176534,-30.869680144474515,-12.60920359091772,-30.54675022668969,-11.8305500292788
-100.0,-100.0,-100.0,-100.0,-100.0,-32.45290391554662,-33.45046280475567,-54.19757462437918,-100.0,-100.0,-100.0,-100.0,-100.0,-50.80927434229856,-50.43395976148685,-50.62360159055509,-46.808968447987255,-27.383480450504432,-46.87721148031942,-46.70826685949655,-28.016236557287193,-47.13498835313288,-26.984630785601805,-47.71125583517798,-41.31008694904426,-61.34052761684931,-42.10898569875805,-61.69306062378063,-62.993314328071236,-62.1107108248404,-61.27614573850408,-42.98065599514524,-37.595431045867315,-18.022927575938287,-37.793157371081264,-17.36412696552594,-18.199628841056434,-37.73365933228304,-37.77133519743687,-37.83731987496368,-41.22927569653168,-41.53013735674073,-41.407580244400215,-41.82714658977406,-20.886421911233878,-41.40742419495246,-41.01006151554553,-41.25194049931304
-47.068142090884415,-27.374061458516895,-47.43613289123884,-47.56908695123147,-47.822898705902766,-47.7458036203084,-28.020564227282545,-48.073682505795375,-45.69136424108429,-45.136473535384184,-45.498286583612675,-45.78263032572557,-45.18657046966024,-45.799857756434086,-45.55419504014064,-45.39419818942045,-19.50174802274541,-20.57370785608279,-20.48725948781984,-20.436393083788758,-40.85783384294061,-40.75825613074528,-41.10354389018048,-41.32152072273716,-19.894162647132077,-40.46026228649504,-40.845436267991374,-40.87338097731635,-20.124168200635122,-40.47261206406305,-21.09669993414057,-21.61489244401958,-42.00581446711851,-21.130780509760385,-42.383401427549344,-42.43399579579624,-42.83678965486757,-42.78873205103443,-43.03050383025321,-23.248152298371604,-43.80518537704571,-43.838836700501076,-43.98251724298924,-43.83510210861332,-42.646750606503204,-43.39045354269533,-42.97581664503956,-42.680573977581645
-34.065219637379045,-54.34274269835935,-33.393670919553394,-54.15303443361891,-35.11896063114289,-54.3276590926348,-54.62876413854518,-54.98164325486986,-52.804393554338105,-53.13475368452053,-53.11675170749918,-53.32872663620176,-52.70351926616469,-53.27107930871478,-32.83432515736622,-53.42364098290075,-53.333711936788184,-53.03352666230126,-33.13959750110419,-34.07970465584407,-53.599081257728976,-53.5595255930109,-33.6660948270697,-53.84812244719869,-58.540467859725965,-37.22571836147728,-57.42869688706196,-38.15589449474358,-38.04148419974862,-57.242495767492,-57.051547157124645,-56.684020280196435,-48.4965099940535,-29.45216676164536,-28.819389300881667,-48.85707795009444,-49.12652699918118,-28.66853643286334,-29.11266977094992,-29.63654472095296,-45.90423952898065,-45.91642724289308,-25.735077575635973,-46.1893675448703,-26.193334990969767,-46.142009123760474,-25.614333054256782,-46.103428492389156
-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-40.51079513372095,-41.31742824940104,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-30.658043144627683,-32.772318707061736,-48.05951552493961,-28.542346508102654,-27.749392535568226,-48.657605935484305,-48.40256947707913,-48.45256257783873,-48.80078816677,-29.006762651978963,-59.4441971879088,-58.82149226847942,-59.49795696044657,-39.965163574127786,-40.86385500942441,-60.088397324866506,-59.70355442159544,-40.285293187390096,-19.40892617979404,-39.56271153179407,-39.758361002195315,-24.413097661686084,-39.526914232414526,-20.84521626119821,-39.94799001868066,-20.225242138642592,-33.39728170699152,-33.39067098241428,-33.48892291948012,-13.72147517857684,-33.43100100886727,-33.2554235578691,-33.3793690137768,-33.36994832129334
-42.35214056985096,-22.57758028435773,-43.38342056627971,-43.47089638550847,-43.775837518937514,-44.071935126299124,-24.648461698321412,-44.11545414764805,-17.74124752250589,-37.186509588032244,-37.38052114223571,-16.263547863693212,-36.81779137734744,-37.081452212050344,-36.71216822662506,-37.01122821010722,-57.05462115169638,-57.920269791514855,-57.574094225177426,-58.382106480560466,-58.369818690383575,-58.77019691274007,-58.445664355806855,-58.747659067690975,-59.389517923202995,-38.62493109168726,-60.18540193902835,-58.15208264465521,-59.24915689894483,-40.343926483183736,-59.4407000421429,-60.66429269672838,-52.73573964245717,-33.526075461893996,-32.8166186659718,-52.815507014988995,-52.98357128215759,-52.91603143746826,-53.02651644382018,-32.61497897191637,-38.26095479652558,-39.41591450944498,-37.38645841454391,-37.56284286410421,-58.280824570395346,-39.00329774083893,-58.838832271288936,-38.69101323675739
-30.868941212005897,-31.141378474982307,-31.148629246993845,-31.141722488127268,-31.164660877776264,-31.14366759816501,-31.137120387573244,-31.095071960522898,-6.774002317664653,-25.571238755379415,-6.0970846146973745,-25.514025460946954,-6.093804562884436,-25.581984181937734,-25.510560461603742,-25.4322946368671,-100.0,-100.0,-100.0,-100.0,-51.77881768625223,-32.71438138403623,-52.48389166899074,-53.204864617670815,-100.0,-100.0,-100.0,-100.0,-61.70847978324882,-42.61980089116812,-60.082829680564195,-61.888380357195054,-100.0,-100.0,-100.0,-100.0,-100.0,-48.459287503747916,-23.994519238484283,-48.40892332657877,-100.0,-100.0,-100.0,-100.0,-100.0,-29.338637001390403,-48.54240506291525,-48.47039023440678
-9.521929804065628,-9.880777556586926,-30.27412839598487,-30.142096182332885,-30.16978403151691,-30.226966383017633,-30.247972979460673,-10.299101337930868,-17.35717418768138,-17.47307724165439,-18.267538794482967,-36.67717355384094,-36.79372725446268,-16.57194213741816,-37.034181425141696,-17.63960249915641,-100.0,-100.0,-100.0,-100.0,-44.52468444093836,-44.92294345478068,-45.543800918524326,-65.71657598532711,-100.0,-100.0,-100.0,-100.0,-59.885193225763814,-38.73518185165334,-58.54601976102288,-59.60057500051504,-100.0,-100.0,-100.0,-100.0,-100.0,-44.250759138712866,-64.77824816496789,-46.47241578770125,-100.0,-100.0,-100.0,-100.0,-100.0,-54.46245056393174,-52.4507645779252,-31.725307176903183
-27.24970953390151,-27.28870100686553,-8.16536530410696,-6.7604895726445235,-11.037251058459658,-27.324966331815432,-27.498195811381294,-8.136417280391603,-25.75911395951566,-25.75607262434378,-25.829106163421287,-25.518046908667813,-25.886915426376834,-27.289736064100694,-6.691992634298215,-25.596810120745637,-51.04033383485867,-51.55077772226515,-51.07265639351933,-51.55143124382615,-51.95317048685101,-52.104015419403765,-52.4586605047753,-52.553735309130865,-51.34770431957246,-31.29461669853312,-31.291172784418755,-52.02476201885049,-31.81998981906822,-31.691805066078032,-52.56566158707231,-52.675527202508086,-53.54359004473787,-33.036072028578104,-34.22738377864376,-53.859472758086866,-54.07994508593184,-33.17604769621441,-54.04328654149676,-54.262225653688645,-55.26097713119288,-55.71015421055256,-35.46260274518881,-55.32587442199411,-36.08107578841222,-55.51259359074233,-55.69072534819612,-55.06884042710355
